state_code,state_name,YEAR,MONTH,no_suppliers_intra_state,no_eway_bills_intra_state,asset_value_intra_state,no_suppliers_inter_state_outward,no_eway_bills_inter_state_outward,asset_value_inter_state_outward,no_suppliers_inter_state_inward,no_eway_bills_inter_state_inward,asset_value_inter_state_inward
3,PUNJAB,2021,4,61961,1594888,37843.8782,45104,826358,26061.9399,65432,838816,27891.0324
4,CHANDIGARH,2021,4,2052,27423,382.7428,4804,79506,1529.65,7757,106389,2341.8715
5,UTTARAKHAND,2021,4,11281,540875,9695.3642,7729,298516,15962.4415,23669,433212,13735.4025
6,HARYANA,2021,4,64662,2680840,49620.5416,56787,2599535,63114.8887,92283,1801348,61414.8652
7,DELHI,2021,4,51636,610341,21405.3099,106489,1214757,33171.3263,102442,1193522,37381.5614
8,RAJASTHAN,2021,4,62168,1289385,34753.7164,45712,1150215,33896.9669,89558,1096710,39783.069
9,UTTAR PRADESH,2021,4,106897,3085167,65837.7772,71250,1236223,51331.9898,168255,2198127,69166.1911
10,BIHAR,2021,4,7020,444339,9454.7197,6423,70881,2956.15,55763,804653,17311.4053
11,SIKKIM,2021,4,129,4359,83.94,176,7019,2696.9939,1721,32217,1016.0754
12,ARUNACHAL PRADESH,2021,4,130,2448,53.1621,204,1478,93.2647,2811,32166,638.4455
13,NAGALAND,2021,4,123,1566,54.8446,259,2091,107.5716,2418,30440,610.3263
14,MANIPUR,2021,4,66,4085,69.1304,97,567,19.5213,2575,40135,788.9897
15,MIZORAM,2021,4,60,911,15.7062,77,490,117.3919,1779,27744,497.9966
16,TRIPURA,2021,4,1207,29475,534.1609,377,2349,243.7394,4026,36855,947.2012
17,MEGHALAYA,2021,4,335,12351,234.2459,423,32651,653.8475,3466,43825,1011.4749
18,ASSAM,2021,4,11625,462441,8545.5028,9404,198937,6189.6476,23957,294931,10421.2624
19,WEST BENGAL,2021,4,40000,1655563,44045.9575,37862,728182,32482.0995,59056,1047510,39109.8459
20,JHARKHAND,2021,4,8796,444297,10645.9095,7681,215773,13391.7197,24606,387296,12544.7618
21,ODISHA,2021,4,14369,894330,19671.6337,5813,231830,23782.7632,30475,394543,18840.906
22,CHHATTISGARH,2021,4,4091,159809,6537.0126,6123,139816,14140.1119,17824,239940,10463.5209
23,MADHYA PRADESH,2021,4,14620,367664,9746.1182,16954,361112,19108.4914,59720,666435,24441.2422
24,GUJARAT,2021,4,129106,3293021,98996.5222,121492,3758570,100937.9975,114895,1469013,77888.7558
25,DAMAN AND DIU,2021,4,0,0,0,3,15,0.0967,6,88,4.3669
26,DADRA AND NAGAR HAVELI,2021,4,2615,102352,3865.0457,3551,337187,13667.866,4844,158574,11770.0804
27,MAHARASHTRA,2021,4,112291,4674344,123196.3554,97899,3476756,119334.5378,156290,1951500,107801.5122
29,KARNATAKA,2021,4,89399,3591660,61943.3909,44808,1639141,51798.6496,101001,1600704,57193.3684
30,GOA,2021,4,1613,75458,1327.3935,1454,59640,4327.4993,6591,104042,3941.0448
31,LAKSHADWEEP,2021,4,1,1,0.065,2,7,0.1774,41,467,6.6427
32,KERALA,2021,4,38462,1328259,20594.2417,13535,148692,7529.1389,51119,612370,17533.1364
33,TAMIL NADU,2021,4,81947,4104988,80772.2963,65244,1806333,68733.3882,104206,1752439,71119.5843
34,PUDUCHERRY,2021,4,953,34868,897.6593,1803,96213,2948.2919,5015,97422,2878.5674
35,ANDAMAN AND NICOBAR,2021,4,39,971,22.9297,59,217,24.5686,888,9190,210.6522
36,TELANGANA,2021,4,38027,1848657,31316.9166,29845,657883,27520.7774,56576,1105713,38448.4477
37,ANDHRA PRADESH,2021,4,32426,1448788,25479.4365,20163,418812,31769.5274,65415,869644,33436.6004
38,LADAKH,2021,4,15,87,19.3657,9,18,1.0227,613,4532,131.9266
97,Other Territory,2021,4,9,233,992.2983,28,2855,730.5989,204,9168,1708.3757
1,JAMMU AND KASHMIR,2023,3,8140,303509,5733.0938,3440,45254,3123.1856,22691,272040,8447.1184
2,HIMACHAL PRADESH,2023,3,10103,339519,7643.506,6253,329994,14672.2035,25241,374947,13188.2245
3,PUNJAB,2023,3,77991,2157236,57596.5587,53925,1127338,38319.1429,78022,1139152,40932.6564
4,CHANDIGARH,2023,3,2638,30586,517.8498,5578,99933,2247.4659,9355,155745,3728.7702
5,UTTARAKHAND,2023,3,15536,745559,14495.0327,10297,425875,24092.9129,30680,587040,19367.6549
6,HARYANA,2023,3,85274,3634895,70384.779,72170,4015107,99540.0183,113940,2388400,94680.0994
7,DELHI,2023,3,83038,1269483,48178.6506,137433,1948308,58577.0584,140393,2385143,67594.3892
8,RAJASTHAN,2023,3,69652,1779626,52623.3303,56696,1562065,50181.1732,110268,1555594,60888.2783
9,UTTAR PRADESH,2023,3,149464,4870641,102387.2588,96487,2015317,80985.8352,217032,3149933,109581.8442
10,BIHAR,2023,3,11771,744281,14747.266,9806,121870,4586.9378,66960,939366,22931.1065
11,SIKKIM,2023,3,174,13212,250.2971,221,8244,3168.8105,2794,55092,1355.1898
12,ARUNACHAL PRADESH,2023,3,322,8304,196.0948,318,2439,168.3309,4103,48863,1310.8036
13,NAGALAND,2023,3,240,4601,159.9995,384,9609,277.0377,2830,41311,831.0802
14,MANIPUR,2023,3,184,6396,217.6388,191,1235,50.5174,3154,47461,1154.0569
15,MIZORAM,2023,3,66,2272,36.6254,122,642,33.2975,2194,33875,694.2096
16,TRIPURA,2023,3,1751,46026,870.7177,565,3239,280.2328,4781,44529,1208.7143
17,MEGHALAYA,2023,3,529,21960,579.1186,589,45283,1079.0043,3978,54798,1649.6502
18,ASSAM,2023,3,15590,661510,13043.4129,11807,245369,8498.1289,30961,432078,15748.0236
19,WEST BENGAL,2023,3,55633,2687691,65878.9668,47225,1135878,48878.4843,72858,1356769,55295.5862
20,JHARKHAND,2023,3,11898,702107,19285.0403,9553,289975,22407.3202,30295,541537,20857.8545
21,ODISHA,2023,3,19845,1307624,30057.0968,8112,344044,35792.6896,38146,534171,28067.0058
22,CHHATTISGARH,2023,3,7454,372361,12789.4951,9587,218712,22067.294,26927,496838,20779.2637
23,MADHYA PRADESH,2023,3,28182,1053290,24224.9318,24286,613141,31492.538,80556,1130856,40383.3833
24,GUJARAT,2023,3,174925,5383214,159574.7442,148408,5205849,158968.2017,148247,2147894,115031.7102
25,DAMAN AND DIU,2023,3,0,0,0,1,2,0.0173,15,33,1.9404
26,DADRA AND NAGAR HAVELI,2023,3,3141,136068,6175.9448,3997,481223,21637.3336,5761,205147,16557.5276
27,MAHARASHTRA,2023,3,169339,9005218,225412.1361,125766,4924456,187907.1458,222009,3408640,174562.753
29,KARNATAKA,2023,3,121243,5946483,108278.8008,58783,2369420,85953.3502,127874,2372219,90777.8793
30,GOA,2023,3,2142,118241,2179.4682,1933,74813,5984.5073,8516,139526,5661.9614
31,LAKSHADWEEP,2023,3,0,0,0,2,2,0.0238,62,595,8.1649
32,KERALA,2023,3,48732,2056332,30210.1779,18085,204237,10516.6832,62121,900712,24065.6173
33,TAMIL NADU,2023,3,125664,6883251,136192.7618,79637,2635711,111056.143,127524,2393893,110274.3324
34,PUDUCHERRY,2023,3,1306,51840,2506.9707,2218,129934,4892.1413,6193,137064,4044.092
35,ANDAMAN AND NICOBAR,2023,3,67,2938,70.9034,121,528,71.6958,1229,13904,335.3978
36,TELANGANA,2023,3,51291,2702577,53745.0606,35518,861512,45541.7607,69261,1348051,51060.8051
37,ANDHRA PRADESH,2023,3,40139,2141078,37980.074,24156,559948,46084.9334,73957,1064539,44100.6963
38,LADAKH,2023,3,81,758,20.6076,22,52,4.2581,514,3737,169.8997
97,Other Territory,2023,3,9,133,54.6719,33,2740,755.8004,371,11533,3075.2004
1,JAMMU AND KASHMIR,2023,2,7179,229467,4106.0872,2898,35680,2553.1451,19651,204109,6535.9082
2,HIMACHAL PRADESH,2023,2,9304,277918,6370.2392,5901,276586,12668.9301,23603,326516,11103.9889
3,PUNJAB,2023,2,72943,1925793,49798.3259,51054,982175,32941.1254,76214,1044211,36203.2979
4,CHANDIGARH,2023,2,2426,26690,442.2322,5260,85421,1883.5392,8913,135605,3002.1321
5,UTTARAKHAND,2023,2,14266,674690,12342.6135,9760,372938,19991.2775,29080,531745,17208.5312
6,HARYANA,2023,2,79016,3343509,62028.6454,68805,3607198,87808.6728,110273,2208761,83156.24
7,DELHI,2023,2,76184,1118945,39001.2577,132754,1817041,50640.1071,135603,2179069,58796.4112
8,RAJASTHAN,2023,2,64882,1627477,44592.9806,55047,1545924,46133.0669,108093,1453148,56089.712
9,UTTAR PRADESH,2023,2,142095,4446053,91613.6926,92454,1861922,72185.9121,211151,2933340,94854.8987
10,BIHAR,2023,2,10849,650540,12606.5528,9359,110257,3845.3366,66113,898730,20701.6192
11,SIKKIM,2023,2,160,10902,211.5744,203,7066,2786.976,2652,49334,1056.2242
12,ARUNACHAL PRADESH,2023,2,252,4621,112.6128,287,1715,96.5867,3558,38019,905.0746
13,NAGALAND,2023,2,218,2908,91.6952,353,9730,245.5478,2686,33858,636.0193
14,MANIPUR,2023,2,168,5822,163.4356,164,939,39.7108,3162,44922,1018.32
15,MIZORAM,2023,2,68,2713,38.1609,90,516,27.127,2089,31227,584.6536
16,TRIPURA,2023,2,1785,42396,737.558,516,3067,260.6946,4484,38703,967.5553
17,MEGHALAYA,2023,2,496,20226,442.4245,499,37235,839.7991,3814,47603,1278.7345
18,ASSAM,2023,2,14351,563901,10560.0982,10953,210891,7157.2366,28477,389555,13698.9973
19,WEST BENGAL,2023,2,52243,2348367,56498.6188,45509,1058316,42458.6684,70278,1289829,49048.1476
20,JHARKHAND,2023,2,11219,640642,16556.5212,9203,268603,19347.6695,29699,523136,18573.3528
21,ODISHA,2023,2,18364,1174578,25652.1285,7719,334362,33418.3548,37056,505805,24325.6171
22,CHHATTISGARH,2023,2,7084,340306,11480.5069,9170,207414,19804.4717,26669,509374,19296.5738
23,MADHYA PRADESH,2023,2,27342,967199,22969.8809,23234,539994,27877.7758,78470,1045688,36209.4127
24,GUJARAT,2023,2,169030,5053431,148244.8142,144509,4846715,139989.7189,146109,1976745,102834.3423
25,DAMAN AND DIU,2023,2,0,0,0,1,1,0.012,17,25,1.2954
26,DADRA AND NAGAR HAVELI,2023,2,3030,124300,5640.8759,3919,430501,17836.8414,5611,185930,14363.6856
27,MAHARASHTRA,2023,2,158904,8035752,194416.222,121336,4366321,161350.0035,214156,3130427,152091.9816
29,KARNATAKA,2023,2,112863,5240348,91559.3753,55698,2169818,71342.465,121806,2079682,78180.8
30,GOA,2023,2,1988,105962,1985.9046,1830,65819,5247.366,8135,123124,4833.9862
31,LAKSHADWEEP,2023,2,0,0,0,2,3,0.0346,48,362,5.249
32,KERALA,2023,2,46157,1723903,24988.3772,16961,180470,9057.0408,58170,746560,20328.0646
33,TAMIL NADU,2023,2,116775,6012887,115780.6277,75822,2377665,92274.7962,120897,2039110,94729.7246
34,PUDUCHERRY,2023,2,1197,44986,1557.9425,2101,114195,3858.7557,5973,119806,3509.3635
35,ANDAMAN AND NICOBAR,2023,2,66,2395,59.301,123,486,52.571,1199,11603,280.6117
36,TELANGANA,2023,2,48427,2410679,45175.8673,34029,804149,38135.2022,67371,1248193,45588.0961
37,ANDHRA PRADESH,2023,2,38025,1951436,33498.5044,23230,512985,40531.8463,72307,994229,40308.9356
38,LADAKH,2023,2,42,411,16.7392,10,21,1.097,241,1452,56.1529
97,Other Territory,2023,2,9,101,54.0047,33,3552,782.8341,333,11038,2908.7945
1,JAMMU AND KASHMIR,2023,1,6884,205360,3797.7561,2994,35230,2480.4464,18724,182249,6208.7309
2,HIMACHAL PRADESH,2023,1,9086,269960,6274.3023,5781,266442,12541.4055,22911,322657,11348.1441
3,PUNJAB,2023,1,71821,1872956,48655.9337,52059,951070,32709.9047,73759,1005589,36355.1016
4,CHANDIGARH,2023,1,2338,25657,457.9092,5187,83313,1820.5681,8776,132727,3038.0844
5,UTTARAKHAND,2023,1,14098,681149,12545.1505,9630,377139,19564.0415,27985,532665,17147.2681
6,HARYANA,2023,1,77682,3452733,64041.0731,68234,3775717,87874.0571,108108,2207341,84690.5286
7,DELHI,2023,1,74380,1094983,38242.2008,129959,1775763,49643.603,133464,2116207,58930.0033
8,RAJASTHAN,2023,1,64453,1622482,44471.0606,54816,1490915,46251.1953,108032,1515910,56235.2658
9,UTTAR PRADESH,2023,1,138415,4246862,89669.7183,91131,1818772,72452.4528,203916,2942413,93694.8161
10,BIHAR,2023,1,10250,613973,12188.9386,8960,102455,3896.4736,62940,842027,20246.9427
11,SIKKIM,2023,1,158,10727,224.891,204,7127,2843.2867,2696,52960,1103.7109
12,ARUNACHAL PRADESH,2023,1,236,4355,91.9214,267,1999,112.625,3483,38311,895.8148
13,NAGALAND,2023,1,191,2585,92.6842,354,9506,258.1201,2659,33763,704.2471
14,MANIPUR,2023,1,176,5199,151.9216,167,956,37.643,3066,41994,921.9113
15,MIZORAM,2023,1,62,2049,35.3299,95,470,25.0767,2073,30585,594.3683
16,TRIPURA,2023,1,1705,44485,801.7464,522,3264,281.8543,4582,41834,1060.9297
17,MEGHALAYA,2023,1,469,21152,504.673,544,42508,965.1636,3849,49230,1374.7367
18,ASSAM,2023,1,14089,542625,10346.8574,10806,211088,7480.3541,27420,373646,13009.7843
19,WEST BENGAL,2023,1,50753,2279085,57195.7506,45065,984647,42185.8298,68497,1278677,49951.5854
20,JHARKHAND,2023,1,10797,620639,16488.3339,8829,261982,19503.5587,28527,496567,18284.2202
21,ODISHA,2023,1,18077,1168226,25910.4236,7557,337423,32677.6048,36460,502891,24815.1356
22,CHHATTISGARH,2023,1,7027,341710,11761.8896,9251,213075,20458.7371,26798,506260,19197.3949
23,MADHYA PRADESH,2023,1,26971,974425,23336.3715,23099,532887,28268.5856,77853,1059146,36108.3866
24,GUJARAT,2023,1,168525,5217405,149208.5522,143658,4712520,141215.0462,147032,2035087,106279.5648
25,DAMAN AND DIU,2023,1,0,0,0,0,0,0,20,25,0.9886
26,DADRA AND NAGAR HAVELI,2023,1,3015,134123,5847.382,3937,462867,19159.0642,5629,197572,16195.0125
27,MAHARASHTRA,2023,1,159314,8461392,202765.59,121754,4453898,165651.8621,216119,3169746,159496.3886
29,KARNATAKA,2023,1,113775,5469644,96143.7211,56189,2318775,74216.8644,121807,2073310,82479.5984
30,GOA,2023,1,2025,110084,1936.7031,1819,68845,5161.6638,8174,129431,5118.6099
31,LAKSHADWEEP,2023,1,1,1,0.404,2,5,0.1906,41,357,5.8074
32,KERALA,2023,1,46892,1870094,26574.6496,17194,182467,9189.7672,58313,736160,20621.1173
33,TAMIL NADU,2023,1,113944,5855802,111792.3085,75117,2270449,92341.5466,120336,2079775,91511.2457
34,PUDUCHERRY,2023,1,1172,43379,1372.5327,2052,113845,3745.6557,5836,120275,3556.3548
35,ANDAMAN AND NICOBAR,2023,1,65,2364,43.9326,91,417,38.3541,1174,11089,255.7129
36,TELANGANA,2023,1,47839,2471123,45941.4273,33934,827668,36263.316,67345,1306705,46044.7236
37,ANDHRA PRADESH,2023,1,37284,2004886,34235.0829,22812,512484,40798.5978,72490,962675,40685.2654
38,LADAKH,2023,1,57,472,18.9501,19,32,4.0794,274,1535,44.7226
97,Other Territory,2023,1,7,111,53.5237,35,3625,717.2581,322,10726,2848.816
1,JAMMU AND KASHMIR,2022,12,7173,239879,4182.6423,3619,40819,2545.7294,19755,202858,6402.3828
2,HIMACHAL PRADESH,2022,12,9084,301026,6657.7745,5868,291199,13524.2278,23682,340219,11856.4691
3,PUNJAB,2022,12,73098,1977088,49108.7193,54526,1068419,33521.8461,75898,1043584,37057.75
4,CHANDIGARH,2022,12,2375,28654,473.0357,5270,88287,1896.438,8927,141727,3111.4004
5,UTTARAKHAND,2022,12,14240,676154,12134.2763,9783,404983,19955.275,28751,545332,17076.5665
6,HARYANA,2022,12,78431,3358795,62777.0809,69228,3776322,88887.3237,109526,2252660,83966.3684
7,DELHI,2022,12,75652,1175991,39765.3269,131969,1835656,51464.3911,135596,2084499,60401.403
8,RAJASTHAN,2022,12,65782,1734134,47334.2153,56044,1489616,47468.9516,108258,1470526,54140.4871
9,UTTAR PRADESH,2022,12,140181,4349041,87661.9145,93224,1856961,71187.6433,205601,2752194,92449.4289
10,BIHAR,2022,12,10119,641648,12299.3618,9222,115949,4155.1626,60627,658046,20005.4091
11,SIKKIM,2022,12,163,10987,224.1956,226,8032,3190.3645,2874,58261,1257.2329
12,ARUNACHAL PRADESH,2022,12,255,4290,93.6021,282,2113,115.9738,3534,41494,906.2521
13,NAGALAND,2022,12,177,2801,91.4379,381,8133,249.219,2710,36844,646.8761
14,MANIPUR,2022,12,167,5016,129.1351,172,1187,40.6397,3098,50262,955.2212
15,MIZORAM,2022,12,68,1643,27.53,92,604,15.0296,2050,34342,604.8652
16,TRIPURA,2022,12,1709,47887,896.4116,545,3772,323.9921,4762,45687,1100.6736
17,MEGHALAYA,2022,12,476,20274,460.3258,559,39153,996.2122,4049,54418,1502.2009
18,ASSAM,2022,12,14340,582120,11135.9292,11233,244903,8060.8251,28108,385269,13763.136
19,WEST BENGAL,2022,12,50525,2360243,59319.5142,45671,985182,44014.8726,69532,1236179,51403.065
20,JHARKHAND,2022,12,10752,635643,16398.255,8873,259276,19164.2332,28753,451010,18529.891
21,ODISHA,2022,12,17804,1173620,26185.7986,7640,313614,32333.6399,36389,496215,25380.0905
22,CHHATTISGARH,2022,12,6943,339630,11347.0122,9222,209089,19490.3616,26894,470167,19085.9312
23,MADHYA PRADESH,2022,12,27001,1010403,23268.0004,23800,575101,29413.9829,78626,1004474,35146.5706
24,GUJARAT,2022,12,168055,5338599,153830.4595,144148,4407999,145241.5229,150929,2100857,106421.5824
25,DAMAN AND DIU,2022,12,0,0,0,1,1,0.0191,18,20,1.0066
26,DADRA AND NAGAR HAVELI,2022,12,3011,135234,5611.0235,3933,480521,20007.5787,5609,201468,16404.4917
27,MAHARASHTRA,2022,12,158375,8279391,200203.2839,122633,4533097,172524.1446,219786,3288560,160562.9092
29,KARNATAKA,2022,12,114296,5445779,95947.6364,57287,2329864,76152.6384,124342,2117396,82598.6095
30,GOA,2022,12,2040,117045,2121.7324,1859,75013,5769.5913,8601,136614,5416.2723
31,LAKSHADWEEP,2022,12,0,0,0,2,3,0.3169,50,415,5.8844
32,KERALA,2022,12,46931,1920331,26935.7684,17404,189899,9448.6399,59689,776666,20801.4456
33,TAMIL NADU,2022,12,115554,6193461,115837.9598,77198,2377949,97230.5167,126409,2271428,97320.0117
34,PUDUCHERRY,2022,12,1185,45427,1979.1179,2117,123912,4235.0636,6139,125458,3391.7071
35,ANDAMAN AND NICOBAR,2022,12,72,2410,51.9014,101,486,54.881,1188,12472,277.062
36,TELANGANA,2022,12,48500,2690330,47079.6526,35012,912590,39566.8028,70058,1371872,48824.056
37,ANDHRA PRADESH,2022,12,38341,2144947,40306.2714,23263,523220,42099.2475,79240,1211002,43955.2154
38,LADAKH,2022,12,77,816,24.7902,40,146,21.4685,744,4073,156.9458
97,Other Territory,2022,12,7,106,52.261,34,2616,575.5169,312,11787,2839.6784
1,JAMMU AND KASHMIR,2022,11,7040,243366,4200.3012,3787,44088,2657.2481,20892,227090,6855.1301
2,HIMACHAL PRADESH,2022,11,9191,313024,6499.2629,5844,299118,13063.1622,24449,354357,11573.6366
3,PUNJAB,2022,11,70324,1944975,46103.8808,55417,1218869,33751.4761,74613,1016051,34898.0127
4,CHANDIGARH,2022,11,2321,27036,443.6181,5328,88700,1794.4923,8994,139596,2977.3167
5,UTTARAKHAND,2022,11,13897,666148,11662.9547,9719,387630,19245.5105,29211,546841,16527.1248
6,HARYANA,2022,11,77045,3431888,62375.0378,68420,3716185,84185.3003,107675,2228996,81066.7827
7,DELHI,2022,11,73966,1127498,36840.5216,130924,1867511,49083.8729,133251,2080261,57468.388
8,RAJASTHAN,2022,11,64540,1683934,47432.9189,54461,1427948,46437.1283,108821,1479818,52623.1289
9,UTTAR PRADESH,2022,11,135670,4298671,86577.6961,91028,1807244,67616.8017,207330,2706408,90028.9054
10,BIHAR,2022,11,9802,620880,12017.7872,8739,106378,3786.4144,62176,652099,19218.1835
11,SIKKIM,2022,11,167,9740,207.8965,224,8041,3362.8423,2993,63994,1268.784
12,ARUNACHAL PRADESH,2022,11,241,4502,84.8228,283,2280,109.6986,3454,40900,821.023
13,NAGALAND,2022,11,163,2234,75.2556,357,5691,172.6907,2875,40085,718.0285
14,MANIPUR,2022,11,158,4797,121.7861,194,1136,54.6037,3169,48056,975.5483
15,MIZORAM,2022,11,63,1789,28.9836,86,577,23.4766,2199,33716,572.3135
16,TRIPURA,2022,11,1699,45516,842.8595,533,3547,298.6891,4560,42188,999.7953
17,MEGHALAYA,2022,11,455,17706,393.3702,507,31176,767.6841,3943,52101,1325.0757
18,ASSAM,2022,11,14015,556636,10732.7759,10935,234733,8078.6105,28446,368962,12883.6364
19,WEST BENGAL,2022,11,49977,2231487,57170.7226,45382,960407,41426.0067,69638,1193399,49493.7669
20,JHARKHAND,2022,11,10482,613473,15863.1755,8657,249256,18009.3518,28826,447119,17959.0389
21,ODISHA,2022,11,17189,1054153,24871.6852,7296,303542,31344.7987,35650,456992,23162.7672
22,CHHATTISGARH,2022,11,6544,306114,10005.2583,8769,191227,17723.6836,26289,430299,18533.962
23,MADHYA PRADESH,2022,11,26896,990616,24239.2104,23109,535758,27831.6198,79073,1010451,35253.6517
24,GUJARAT,2022,11,162646,4994988,146897.5118,139452,4009453,137822.0606,147486,1987956,108976.1047
25,DAMAN AND DIU,2022,11,0,0,0,2,3,0.4633,20,57,1.8589
26,DADRA AND NAGAR HAVELI,2022,11,2953,126523,5328.1115,3868,440954,18136.3132,5576,190817,15359.4981
27,MAHARASHTRA,2022,11,153783,8055797,189858.7221,119871,4321954,157897.1862,215483,3154520,156361.8458
29,KARNATAKA,2022,11,111704,5159030,88032.6302,55954,2160340,69730.6312,120642,2013248,78665.4471
30,GOA,2022,11,1981,111882,2008.3905,1815,72113,5282.7851,8559,131928,5023.0303
31,LAKSHADWEEP,2022,11,0,0,0,1,1,0.0264,53,386,16.6409
32,KERALA,2022,11,46331,1813873,24982.0465,17174,187907,9111.3124,58491,730310,19840.5665
33,TAMIL NADU,2022,11,110191,5800259,110733.7464,75522,2303818,91488.1304,120512,2044974,91434.5691
34,PUDUCHERRY,2022,11,1160,46891,1646.316,2095,117859,3917.9876,5833,117250,3378.6269
35,ANDAMAN AND NICOBAR,2022,11,65,2533,41.2601,115,432,57.7553,1144,12011,269.4407
36,TELANGANA,2022,11,47542,2462695,42892.3251,34389,835571,34940.0942,67284,1222829,44617.5727
37,ANDHRA PRADESH,2022,11,36772,1962067,34194.2372,22645,496550,40397.4311,76682,1108608,41791.4732
38,LADAKH,2022,11,84,945,24.9874,66,388,43.4912,1278,10541,345.8333
97,Other Territory,2022,11,7,123,547.5247,35,2569,1308.8248,363,10899,2715.4734
1,JAMMU AND KASHMIR,2022,10,6965,244516,4234.281,3646,41843,2650.6384,20722,239621,6714.5234
2,HIMACHAL PRADESH,2022,10,9148,307761,6456.8051,5703,271174,12088.0721,24794,350656,11210.0078
3,PUNJAB,2022,10,70517,1943833,46682.4983,54679,1232990,33586.1315,73091,1023055,33952.2872
4,CHANDIGARH,2022,10,2340,30075,500.508,5263,87082,1782.8007,8930,144499,3120.592
5,UTTARAKHAND,2022,10,13507,667202,11663.2218,9177,356617,18782.3704,29192,526477,16029.3698
6,HARYANA,2022,10,75667,3397096,61508.6022,66995,3825565,82665.626,106884,2127674,81089.0752
7,DELHI,2022,10,71493,1101950,35423.8872,129127,1739819,47089.6771,131414,2072753,56064.3883
8,RAJASTHAN,2022,10,62382,1594869,43351.2265,52161,1358402,42357.5935,107477,1486758,50725.3813
9,UTTAR PRADESH,2022,10,130117,3955112,83528.9373,87834,1711615,67988.8772,199676,2752369,87830.6302
10,BIHAR,2022,10,9098,553706,11321.5552,7487,83448,3125.767,60158,708917,18782.7609
11,SIKKIM,2022,10,154,7372,171.3254,183,6404,2286.4403,2789,51156,1068.2896
12,ARUNACHAL PRADESH,2022,10,223,3252,78.2948,253,1807,108.8361,3245,34406,713.3018
13,NAGALAND,2022,10,160,1985,78.7898,312,3975,176.8347,2683,35120,598.3894
14,MANIPUR,2022,10,144,4524,112.7375,163,1098,45.24,2989,43977,901.8972
15,MIZORAM,2022,10,64,1603,27.0896,74,488,29.723,2114,33033,541.0123
16,TRIPURA,2022,10,1537,34576,653.7318,448,2755,353.0948,4231,36451,898.8113
17,MEGHALAYA,2022,10,442,15731,354.296,479,28773,713.7896,3789,47361,1124.8851
18,ASSAM,2022,10,12909,485026,9549.612,10296,206431,7262.6403,26308,330503,11477.5209
19,WEST BENGAL,2022,10,44026,1876140,48628.5195,40549,818028,37263.5322,64105,1128216,44564.7034
